URL,Title,isAboriginal,isArts,isBusiness,isCanada,isElections,isGoPublic,isHealth,isPolitics,isTech,isTrending,isWorld,hasSubCategory,hasStoryFlag,numWordsTitle,numNumsTitle,avgLengthWordsTitle,numAuthors,wasMorning,wasAfternoon,wasEvening,wasWeekday,wasWeekend,numSubHeadlines,numParagraphs,numInlineFigures,numVideos,numShares,numLinks,sentiment,numComments
http://www.cbc.ca/news/arts/ed-sheeran-surprises-budding-pop-star-with-duet-at-west-edmonton-mall-1.3115174,Ed Sheeran surprises budding pop star with duet at West Edmonton Mall ,0,1,0,0,0,0,0,0,0,0,0,0,1,13,0,4,0,1,0,0,1,0,0,12,1,0,161,2,1,70
http://www.cbc.ca/news/canada/british-columbia/vancouver-fastest-growing-economy-1.3240828,Vancouver economy on pace to be fastest growing in Canada,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,4,0,0,1,0,1,0,0,8,2,0,540,5,0,31
http://www.cbc.ca/news/canada/nova-scotia/medical-marijuana-efficacy-for-ptsd-lacking-evidence-says-doctor-1.3070914,Medical marijuana efficacy for PTSD lacking evidence says doctor,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,6,1,0,1,0,1,0,4,25,1,0,214,4,-1,185
http://www.cbc.ca/news/politics/damian-clairmont-s-mother-says-harper-pushing-quick-fix-on-terrorism-1.3185756,Damian Clairmont's mother says Harper pushing 'quick fix' on terrorism,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,6,1,0,1,0,1,0,2,19,2,0,366,1,0,1410
http://www.cbc.ca/news/canada/edmonton/the-shades-of-snow-in-alberta-1.2449477,The shades of snow in Alberta,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,4,0,0,1,0,1,0,14,34,0,0,34,2,0,11
http://www.cbc.ca/news/technology/mission-asteroid-explores-future-impact-of-space-rocks-1.2451871,Mission Asteroid explores future impact of space rocks,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,5,1,1,0,0,1,0,1,20,2,0,95,7,0,148
http://www.cbc.ca/news/canada/toronto/black-lives-matter-protest-blocks-traffic-on-allen-expressway-1.3170307,Black Lives Matter protest blocks traffic on Allen Expressway,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,0,1,1,0,0,13,1,0,101,4,0,241
http://www.cbc.ca/news/canada/manitoba/racing-community-holds-social-for-injured-winnipeg-jockey-1.3159514,Racing community holds social for injured Winnipeg jockey,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,0,1,0,0,1,0,7,1,0,31,2,1,1
http://www.cbc.ca/news/canada/british-columbia/ocean-blob-brings-tropical-fish-to-b-c-coast-1.3206735,Ocean blob brings tropical fish to B.C. coast,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,4,0,1,0,0,1,0,1,14,2,0,941,2,0,71
http://www.cbc.ca/news/world/ted-cruz-presidential-bids-and-why-being-1st-is-worst-1.3006328,Ted Cruz presidential bids and why being 1st is worst,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,4,1,1,0,0,1,0,2,34,4,2,15,7,-2,625
http://www.cbc.ca/news/canada/british-columbia/fracking-halted-temporarily-after-4-6-magnitude-earthquake-near-fort-st-john-1.3198704,Fracking halted temporarily after 4.6-magnitude earthquake near Fort St. John,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,6,1,0,1,0,1,0,3,26,1,0,7745,2,-1,349
http://www.cbc.ca/news/canada/toronto/ontario-votes-2014/green-party-hurt-by-strategic-voting-says-leader-mike-schreiner-1.2674909,Green Party hurt by strategic voting says Leader Mike Schreiner,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,5,0,0,1,0,1,0,0,8,1,0,15,2,-1,33
http://www.cbc.ca/news/canada/edmonton/retirees-say-pensions-slashed-by-as-much-as-75-after-miscalculation-1.3106961,Retirees say pensions slashed by as much as 75% after miscalculation,0,0,0,1,0,0,0,0,0,0,0,1,1,11,1,5,1,0,0,1,1,0,5,54,5,0,505,7,0,684
http://www.cbc.ca/news/canada/edmonton/foip-changes-imminent-internal-government-emails-show-1.2964366,FOIP changes imminent internal government emails show,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,6,2,1,0,0,1,0,3,30,1,0,43,0,0,33
http://www.cbc.ca/news/trending/ontario-storm-captured-in-wild-weather-photos-1.3177494,Ontario storm captured in wild weather photos,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,5,0,0,0,1,0,1,6,39,0,0,13134,54,1,186
http://www.cbc.ca/news/technology/how-western-canada-glaciers-will-melt-away-1.3022242,How Western Canada glaciers will melt away,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,5,1,1,0,0,1,0,2,33,4,0,761,15,0,1993
http://www.cbc.ca/news/arts/robert-pattinson-talks-celebrity-on-maps-to-the-stars-red-carpet-1.2761946,Robert Pattinson talks celebrity on Maps to the Stars red carpet,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,1,0,1,0,1,13,1,1,34,6,0,2
http://www.cbc.ca/news/canada/manitoba/winnipeg-jets-fans-fill-iceplex-as-training-camp-gets-underway-1.3233966,Winnipeg Jets fans fill Iceplex as training camp gets underway,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,5,0,1,0,0,1,0,0,7,1,0,40,4,-1,1
http://www.cbc.ca/news/politics/peter-mackay-s-prostitution-law-news-conference-sowed-confusion-1.2679800,Peter MacKay's prostitution law news conference sowed confusion,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,7,1,0,1,0,1,0,4,31,3,0,197,4,-1,321
http://www.cbc.ca/news/business/taxes/tax-time-2015-what-s-new-this-year-1.2956048,Tax time 2015: What's new this year,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,4,1,1,0,0,1,0,11,29,3,0,1223,13,1,415
http://www.cbc.ca/news/canada/manitoba/winnipeg-s-young-leaders-gather-to-discuss-racism-in-our-city-1.3229888,Winnipeg's young leaders gather to discuss racism in our city,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1,5,1,0,0,1,1,0,2,25,1,0,402,0,0,15
http://www.cbc.ca/news/canada/saskatchewan/smith-roughriders-remain-resolute-despite-zero-wins-1.3200972,Smith Roughriders remain resolute despite zero wins,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,6,0,0,0,1,0,1,3,37,3,0,21,0,0,20
http://www.cbc.ca/news/politics/canada-refugees-harper-numbers-accepted-1.3222918,Canada's refugee acceptance falls far short of Stephen Harper's claims,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,6,1,0,1,0,1,0,3,25,3,3,11476,1,-1,1075
http://www.cbc.ca/news/canada/edmonton/canada-post-admits-many-community-mailboxes-are-relocated-1.3249411,Canada Post admits many community mailboxes are relocated,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,0,1,0,1,0,0,7,1,0,33,0,0,27
http://www.cbc.ca/news/arts/tv-academy-actors-union-celebrate-diversity-at-pre-emmy-reception-1.3206980,TV academy actors union celebrate diversity at pre-Emmy reception,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,1,0,0,1,0,1,12,2,0,2,4,-1,3
http://www.cbc.ca/news/canada/ottawa/ottawa-coach-houses-1.3241650,Ottawa plans for coach houses in neighbourhoods across city,0,0,0,1,0,0,0,0,0,0,0,1,1,9,1,5,0,1,0,0,1,0,0,6,2,0,286,1,-1,45
http://www.cbc.ca/news/health/experimental-ebola-treatment-sparks-who-you-know-debate-1.2729458,Ebola outbreak: Experimental treatment sparks who-you-know debate,0,0,0,0,0,0,1,0,0,0,0,0,1,7,1,8,1,1,0,0,1,0,2,49,3,2,138,2,1,193
http://www.cbc.ca/news/world/putin-says-harper-will-change-his-mind-on-russia-in-g8-if-u-s-tells-him-to-1.3121253,Putin says Harper will change his mind on Russia in G8 if U.S. tells him to,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,3,1,0,0,1,1,0,3,30,2,0,991,3,0,1178
http://www.cbc.ca/news/technology/google-s-eric-schmidt-rejects-criticism-from-julian-assange-fbi-1.2789025,Google's Eric Schmidt rejects criticism from Julian Assange FBI,0,0,0,0,0,0,0,0,1,0,0,0,1,9,0,6,0,0,1,0,1,0,1,23,1,0,3008,10,0,230
http://www.cbc.ca/news/canada/british-columbia/west-kelowna-ski-hill-to-remain-closed-for-coming-season-1.3244045,West Kelowna ski hill to remain closed for coming season,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,4,0,0,1,0,1,0,0,8,1,0,103,0,0,16
http://www.cbc.ca/news/technology/biggest-el-nino-of-our-generation-may-be-tempered-by-the-blob-1.3194415,'Biggest El Nino of our generation' may be tempered by The Blob,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,4,1,1,0,0,1,0,1,35,4,0,88,3,-1,304
http://www.cbc.ca/news/canada/manitoba/winnipeggers-buy-their-own-mosquito-fogging-products-1.2699246,Winnipeggers buy their own mosquito fogging products,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,6,0,0,1,0,1,0,2,16,2,0,30,3,0,27
http://www.cbc.ca/news/canada/newfoundland-labrador/the-hindenburg-s-final-flight-took-it-right-over-newfoundland-1.2939277,The Hindenburg's final flight took it right over Newfoundland,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,1,0,1,0,0,1,6,47,4,0,2049,3,1,36
http://www.cbc.ca/news/canada/thunder-bay/thunder-bay-waterfront-hotel-project-hit-by-construction-liens-1.2981619,Thunder Bay waterfront hotel project hit by construction liens,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,6,1,1,0,0,1,0,2,18,4,0,74,0,-1,48
http://www.cbc.ca/news/world/caitlyn-jenner-gives-emotional-ashe-courage-award-acceptance-speech-1.3154285,Caitlyn Jenner gives emotional Ashe Courage Award acceptance speech,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,6,0,1,0,0,1,0,3,34,1,0,120,4,-1,363
http://www.cbc.ca/news/canada/manitoba/from-the-cbc-archives-winnipeg-children-join-the-information-highway-1.3242447,From the CBC archives: Winnipeg children join the 'information highway',0,0,0,1,0,0,0,0,0,0,0,1,1,10,1,6,0,0,1,0,1,0,0,10,1,0,87,4,0,2
http://www.cbc.ca/news/canada/thunder-bay/bridge-builder-cultural-identity-critical-for-clyde-moonias-1.2782505,Bridge Builder: Cultural identity critical for Clyde Moonias,0,0,0,1,0,0,0,0,0,0,0,1,1,8,1,6,1,1,0,0,1,0,1,17,3,0,175,7,-1,2
http://www.cbc.ca/news/canada/north/northern-drinking-water-tested-for-less-than-half-of-possible-pollutants-1.3116360,Northern drinking water tested for less than half of possible pollutants,0,0,0,1,0,0,0,0,0,0,0,1,0,11,2,5,0,1,0,0,1,0,2,26,2,0,35,0,-1,7
http://www.cbc.ca/news/politics/trans-pacific-partnership-never-heard-of-it-canadians-tell-pollster-1.3116770,Trans-Pacific Partnership? Never heard of it Canadians tell pollster,0,0,0,0,0,0,0,1,0,0,0,0,0,9,2,6,0,1,0,0,1,0,1,19,2,0,1334,8,0,212
http://www.cbc.ca/news/technology/messenger-spacecraft-crashes-into-mercury-1.3055253,Messenger spacecraft crashes into Mercury,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,7,0,1,0,0,1,0,0,17,2,0,23,12,0,139
http://www.cbc.ca/news/canada/newfoundland-labrador/black-ops-how-the-liberals-just-happened-to-have-some-dirt-on-tom-mulcair-1.3244143,Black ops: How the Liberals just happened to have some dirt on Tom Mulcair,0,0,0,1,0,0,0,0,0,0,0,1,1,14,0,4,1,1,0,0,0,1,2,31,2,0,695,5,0,844
http://www.cbc.ca/news/canada/british-columbia/leo-the-goat-survives-rock-creek-wildfire-1.3196573,Leo the goat survives Rock Creek wildfire,0,0,0,1,0,0,0,0,0,0,0,1,1,7,0,5,0,0,1,0,1,0,2,25,2,0,2643,0,1,60
http://www.cbc.ca/news/technology/chinese-factories-see-robot-revolution-1.3239924,Chinese factories see robot revolution,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,6,0,1,0,0,1,0,3,29,2,0,302,5,0,141
http://www.cbc.ca/news/canada/calgary/baby-bears-chewing-on-litter-near-highway-93-raises-concerns-1.2658811,Baby bears chewing on litter near Highway 93 raises concerns,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,0,1,0,1,0,0,17,6,0,29,6,-1,18
http://www.cbc.ca/news/health/food-babe-dr-oz-under-fire-as-accusations-of-quackery-mount-against-nutrition-gurus-1.3060892,'Food Babe' Dr. Oz under fire as accusations of quackery mount against nutrition gurus,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,5,1,1,0,0,1,0,1,28,2,0,1492,9,-1,748
http://www.cbc.ca/news/canada/british-columbia/snoop-dogg-concert-pot-federal-election-1.3243172,Snoop Dogg concert free pot offered as voting incentives ,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,4,0,1,0,0,1,0,0,16,1,0,733,2,-1,416
http://www.cbc.ca/news/canada/nova-scotia/canada-election-2015-dartmouth-cole-harbour-and-what-s-at-stake-1.3197594,Canada election 2015: Dartmouth-Cole Harbour and what's at stake,0,0,0,1,0,0,0,0,0,0,0,1,1,9,0,6,1,1,0,0,1,0,2,19,2,0,67,1,0,3
http://www.cbc.ca/news/politics/refugee-health-advocates-return-to-court-pushing-feds-to-comply-1.2933071,Refugee health advocates return to court pushing feds to comply,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,5,0,1,0,0,1,0,2,20,1,0,315,4,-1,109
http://www.cbc.ca/news/canada/manitoba/musician-ed-sheeran-announces-winnipeg-summer-tour-date-1.2950868,Musician Ed Sheeran announces Winnipeg summer tour date ,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,1,0,1,0,0,5,1,0,15,1,1,1
http://www.cbc.ca/news/canada/hefty-bill-for-child-s-air-ambulance-hits-mom-17-years-later-1.3087279,Hefty bill for child's air ambulance hits mom 17 years later,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,4,1,1,0,0,1,0,5,43,2,0,1052,7,-1,785
http://www.cbc.ca/news/canada/windsor/ambassador-bridge-cocaine-bust-sees-toronto-trucker-charged-1.3175671,Ambassador Bridge cocaine bust sees Toronto trucker charged,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,0,1,0,1,0,0,8,1,0,76,0,0,130
http://www.cbc.ca/news/canada/north/power-restored-to-most-homes-in-tuktoyaktuk-emergency-shelter-closed-1.2977903,Power restored to most homes in Tuktoyaktuk emergency shelter closed,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,0,0,1,0,1,0,8,0,0,44,0,-1,3
http://www.cbc.ca/news/canada/nova-scotia/lorazepam-allegedly-mailed-to-addict-days-after-his-death-sparks-probe-1.3239560,Lorazepam allegedly mailed to addict days after his death sparks probe,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,5,1,0,0,1,1,0,2,25,2,0,55,1,-1,74
http://www.cbc.ca/news/technology/google-thwarts-piracy-with-search-algorithm-changes-1.2805809,Google thwarts piracy with search algorithm changes,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,6,0,1,0,0,1,0,2,16,1,0,102,3,-1,115
http://www.cbc.ca/news/canada/manitoba/drinking-water-in-canadian-cities-not-always-tested-for-all-contaminants-1.3111908,Drinking water in Canadian cities not always tested for all contaminants,0,0,0,1,0,0,0,0,0,0,0,1,0,11,1,5,1,0,0,1,1,0,2,34,4,0,3366,4,-1,242
http://www.cbc.ca/news/canada/north/jack-anawak-nunavut-ndp-candidate-on-the-campaign-trail-1.3239934,Jack Anawak Nunavut NDP candidate on the campaign trail,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,1,1,0,0,1,0,1,15,3,0,68,0,0,9
http://www.cbc.ca/news/canada/manitoba/child-welfare-agencies-must-stop-putting-kids-in-hotels-minister-1.3082665,Child welfare agencies must stop putting kids in hotels: minister,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,1,0,1,0,1,0,0,16,1,0,315,4,-1,95
http://www.cbc.ca/news/canada/newfoundland-labrador/not-so-empty-nesters-millennial-parents-putting-financial-future-in-jeopardy-1.3242211,Not-so-empty nesters: Millennial parents putting financial future in jeopardy,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,7,1,0,1,0,0,1,2,47,3,0,348,1,-1,97
http://www.cbc.ca/news/canada/thunder-bay/mercury-poisoning-treaty-reviewed-at-who-geneva-meeting-1.2649875,Mercury poisoning treaty reviewed at WHO Geneva meeting,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,1,1,0,0,1,0,2,20,2,0,26,8,0,37
http://www.cbc.ca/news/canada/sudbury/sudbury-police-constable-chris-labreche-charged-with-assault-1.2931829,Sudbury Police Constable Chris Labreche charged with assault,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,1,0,0,1,0,0,25,4,0,66,3,-1,54
http://www.cbc.ca/news/politics/canada-election-2015-conservatives-message-syrian-refugees-1.3226039,What do voters hear in Conservatives' message on refugees?,0,0,0,0,0,0,0,1,0,0,0,0,1,9,0,5,1,0,0,1,0,1,4,48,3,0,420,8,0,1354
http://www.cbc.ca/news/canada/windsor/monarch-butterfly-trail-being-built-in-leamington-1.3096765,Monarch butterfly trail being built in Leamington,0,0,0,1,0,0,0,0,0,0,0,1,0,7,1,6,0,1,0,0,1,0,0,11,1,0,882,3,-1,38
http://www.cbc.ca/news/business/tesla-to-raise-500m-in-equity-markets-1.3189891,Tesla to raise $500M in equity markets,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,4,0,0,1,0,1,0,0,25,1,0,1297,2,0,55
http://www.cbc.ca/news/canada/kitchener-waterloo/kitchener-women-say-they-were-stopped-by-police-for-cycling-topless-1.3169479,Kitchener women say they were stopped by police for cycling topless,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,5,1,0,1,0,1,0,0,16,2,0,5161,3,0,2379
http://www.cbc.ca/news/world/migrant-crisis-refugees-protest-in-hungary-as-eu-argues-over-solution-1.3212425,Migrant crisis: Refugees protest in Hungary as EU argues over solution,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,5,0,1,0,0,1,0,3,28,3,1,94,5,-1,1572
http://www.cbc.ca/news/canada/windsor/ikea-to-open-its-first-pick-up-point-store-in-london-ont-1.3072258,IKEA to open its first 'pick-up-point' store in London Ont.,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,1,0,0,1,0,0,9,1,0,38,1,0,10
http://www.cbc.ca/news/canada/assisted-suicide-3-things-to-know-1.1958637,Assisted suicide: 3 things to know,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,4,0,1,0,0,1,0,3,27,1,0,4,4,0,11
http://www.cbc.ca/news/world/russia-s-vladimir-putin-brandishes-the-nuclear-option-1.2997396,Russia's Vladimir Putin brandishes the nuclear option,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,6,1,1,0,0,1,0,3,77,3,1,83,2,0,2683
http://www.cbc.ca/news/trending/jimmy-kimmel-cecil-the-lion-walter-palmer-1.3172216,Cecil the lion's killing brings Jimmy Kimmel to brink of tears,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,4,0,1,0,0,1,0,0,20,1,1,6338,6,0,283
http://www.cbc.ca/news/business/conservative-pledge-to-collect-data-on-foreign-homebuyers-gets-mixed-reception-1.3189689,Conservative pledge to collect data on foreign homebuyers gets mixed reception,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,6,1,1,0,0,1,0,3,34,4,0,1321,14,-1,980
http://www.cbc.ca/news/canada/british-columbia/uber-hiring-staff-in-vancouver-despite-city-moratorium-1.2789802,Uber hiring staff in Vancouver despite city moratorium,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,5,0,1,0,0,1,0,2,21,1,0,183,8,-1,117
http://www.cbc.ca/news/politics/women-s-issues-at-centre-of-4-one-on-one-interviews-with-federal-party-leaders-1.3203780,Women's issues at centre of 4 one-on-one interviews with federal party leaders,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,5,1,1,0,0,1,0,3,33,1,0,114,4,0,274
http://www.cbc.ca/news/business/canadian-inflation-warms-up-to-1-3-in-july-1.3198951,Canadian inflation warms up to 1.3% in July,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,4,0,1,0,0,1,0,1,15,1,0,243,0,-1,409
http://www.cbc.ca/news/canada/toronto/gardiner-don-valley-tolls-would-be-chump-change-councillor-says-1.3080294,Gardiner Don Valley tolls would be 'chump change' councillor says,0,0,0,1,0,0,0,0,0,0,0,1,0,10,0,5,0,1,0,0,1,0,0,12,2,1,4,2,-1,115
http://www.cbc.ca/news/canada/kitchener-waterloo/tommy-douglas-opposes-nuclear-arms-1.3242217,From the CBC Vault: Tommy Douglas opposes nuclear arms,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,0,0,1,0,1,0,0,6,1,0,2,3,0,5
http://www.cbc.ca/news/canada/saskatchewan/brad-wall-wants-an-energy-champion-in-ottawa-1.3233075,Brad Wall wants an energy 'champion' in Ottawa,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,4,0,0,1,0,1,0,1,18,1,0,163,0,0,98
http://www.cbc.ca/news/canada/manitoba/headstone-for-tina-fontaine-and-her-dad-unveiled-at-memorial-1.3194035,Tina Fontaine remembered with memorial services and headstone,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,6,0,0,1,0,1,0,1,23,3,1,267,8,1,24
http://www.cbc.ca/news/canada/nova-scotia/kings-transit-funding-runs-out-1.3247098,Kings Transit may be forced to run empty buses along abandoned route,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,4,1,0,1,0,1,0,0,13,1,0,25,1,-1,17
http://www.cbc.ca/news/politics/did-jean-chr%C3%A9tien-balance-budget-with-tax-hikes-1.3032548,Did Jean Chrtien balance budget with tax hikes?,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,5,1,1,0,0,1,0,5,42,4,0,977,7,-1,2508
http://www.cbc.ca/news/canada/toronto/we-the-north-blue-jays-edition-1.3181111,We The North: Blue Jays edition,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,4,0,1,0,0,1,0,0,12,0,0,167,9,0,16
http://www.cbc.ca/news/politics/inside-canada-s-top-secret-billion-dollar-spy-palace-1.1930322,Inside Canada's top-secret billion-dollar spy palace,0,0,0,0,0,0,0,1,0,0,0,0,1,6,0,7,1,0,1,0,1,0,3,49,2,2,14029,1,0,1139
http://www.cbc.ca/news/technology/apple-watch-iphone-6-models-apple-pay-unveiled-1.2759617,Apple Watch iPhone 6 models Apple Pay unveiled,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,4,0,1,0,0,1,0,4,44,5,2,666,1,-1,1003
http://www.cbc.ca/news/canada/ottawa/researchers-try-to-make-science-a-federal-election-issue-1.3213050,Researchers try to make science a federal election issue,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,5,1,1,0,0,1,0,4,25,4,1,4622,0,0,289
http://www.cbc.ca/news/world/ahmed-abu-khattala-benghazi-attack-suspect-in-u-s-custody-1.2678316,Ahmed Abu Khattala Benghazi attack suspect in U.S. custody,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,5,0,0,1,0,1,0,0,6,1,0,6,0,-1,20
http://www.cbc.ca/news/politics/proposed-election-law-could-hurt-cash-strapped-candidates-1.2572535,Proposed election law could hurt cash-strapped candidates,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,7,1,0,1,0,1,0,3,28,1,0,45,2,-1,282
http://www.cbc.ca/news/politics/turbans-ok-at-security-checks-but-not-niqabs-at-citizenship-oath-tim-uppal-1.3121331,Turbans OK at security checks but not niqabs at citizenship oath: Tim Uppal,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,4,1,0,0,1,1,0,0,29,1,0,5171,6,0,1981
http://www.cbc.ca/news/canada/north/arctic-drilling-protesters-fined-after-dangling-from-oregon-bridge-1.3190192,Arctic drilling protesters fined after dangling from Oregon bridge,0,0,0,1,0,0,0,0,0,0,0,1,0,9,0,6,0,0,1,0,1,0,0,6,1,0,18,1,-1,13
http://www.cbc.ca/news/canada/calgary/surveillance-stickers-conservative-campaign-signs-1.3228916,Tories yank '24 hour surveillance' stickers on signs in Harper's Calgary riding ,0,0,0,1,0,0,0,0,0,0,0,1,0,13,1,5,1,0,1,0,1,0,1,29,3,0,11149,5,0,1535
http://www.cbc.ca/news/business/senate-liberals-still-not-disclosing-spousal-travel-expenses-1.2684677,Senate Liberals still not disclosing spousal travel expenses,0,0,1,0,0,0,0,0,0,0,0,0,0,8,1,6,1,1,0,0,1,0,0,21,1,0,87,6,-1,843
http://www.cbc.ca/news/canada/british-columbia/new-ubc-nursing-curriculum-aims-to-teach-respectful-care-of-first-nations-patients-1.3126352,New UBC nursing curriculum aims to teach respectful care of First Nations patients,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,5,1,0,1,0,1,0,1,12,1,0,346,4,-1,37
http://www.cbc.ca/news/health/ebola-outbreak-it-s-not-the-virus-but-africa-that-s-changed-1.2729264,Ebola outbreak: it's not the virus but Africa that's changed,0,0,0,0,0,0,1,0,0,0,0,0,1,10,0,5,1,1,0,0,1,0,3,43,4,2,308,4,-1,516
http://www.cbc.ca/news/business/taxes/does-free-tax-software-come-with-a-catch-no-say-developers-1.2992964,Does free tax software come with a catch? No say developers,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,4,1,1,0,0,0,1,3,55,3,0,19,11,0,208
http://www.cbc.ca/news/canada/newfoundland-labrador/n-l-cadets-honoured-in-week-long-celebration-1.3244894,N.L. cadets honoured in week-long celebration,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,6,0,1,0,0,0,1,0,11,1,0,7,0,-1,12
http://www.cbc.ca/news/canada/saskatchewan/class-action-claim-filed-over-volkswagen-emissions-1.3239330,Class action claim filed over Volkswagen emissions,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,6,0,0,0,1,1,0,0,16,1,0,189,1,-1,48
http://www.cbc.ca/news/politics/cheques-and-balances-the-inherent-problem-with-an-election-budget-1.3034703,Cheques and balances the inherent problem with an election budget,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,5,1,1,0,0,1,0,2,38,3,0,140,3,0,1286
http://www.cbc.ca/news/elections/prince-edward-island-votes/ndp-leader-mike-redmond-changes-election-plans-1.3016338,NDP Leader Mike Redmond changes election plans,0,0,0,0,0,0,0,1,0,0,0,1,1,7,0,5,0,0,1,0,1,0,0,17,2,0,6,0,0,12
http://www.cbc.ca/news/canada/british-columbia/vancouver-s-booming-marijuana-retailers-could-face-new-regulations-1.3044367,Vancouver's booming marijuana retailers could face new regulations ,0,0,0,1,0,0,0,0,0,0,0,1,1,9,1,6,0,0,1,0,1,0,2,16,2,0,105,5,-1,225
http://www.cbc.ca/news/business/blackberry-is-not-for-sale-john-chen-1.3145378,BlackBerry is not for sale: John Chen,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,4,1,0,1,0,1,0,1,19,2,0,155,1,-1,49
http://www.cbc.ca/news/politics/mike-duffy-dean-del-mastro-and-other-political-figures-go-to-court-in-2015-1.2874878,Mike Duffy Dean Del Mastro and other political figures go to court in 2015,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,4,1,1,0,0,0,1,9,30,3,0,2313,27,0,4396
http://www.cbc.ca/news/aboriginal/first-nations-risk-losing-funding-if-they-fail-to-file-financial-info-by-midnight-1.3207867,First Nations risk losing funding if they fail to file financial info by midnight,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,1,0,0,1,0,1,12,1,0,531,3,-1,1587
